symbol,Name,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote
VRX,"Valeant Pharmaceuticals International, Inc.",15.31,$5.22B,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/vrx
VLO,Valero Energy Corporation,60.53,$27.4B,n/a,Energy,Integrated oil Companies,http://www.nasdaq.com/symbol/vlo
VLP,Valero Energy Partners LP,40.08,$2.7B,2013,Energy,Natural Gas Distribution,http://www.nasdaq.com/symbol/vlp
VHI,"Valhi, Inc.",3.01,$1.02B,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/vhi
VR,"Validus Holdings, Ltd.",54.75,$4.35B,2007,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/vr
VR^A,"Validus Holdings, Ltd.",22.9399,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vr^a
VLY,Valley National Bancorp,11.55,$2.94B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/vly
VLY.WS,Valley National Bancorp,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vly.ws
VLY^A,Valley National Bancorp,26.0949,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/vly^a
VMI,"Valmont Industries, Inc.",150.25,$3.38B,n/a,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/vmi
VAL,Valspar Corporation (The),101.88,$8.08B,n/a,Basic Industries,Paints/Coatings,http://www.nasdaq.com/symbol/val
VVV,Valvoline Inc.,20.28,$4.15B,2016,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/vvv
VNTV,"Vantiv, Inc.",55.11,$10.54B,2012,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/vntv
VAR,"Varian Medical Systems, Inc.",88.67,$8.28B,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/var
VGR,Vector Group Ltd.,20.57,$2.63B,n/a,Consumer Non-Durables,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/vgr
VVC,Vectren Corporation,48.87,$4.05B,n/a,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/vvc
VEC,"Vectrus, Inc.",22.91,$246.85M,2014,Consumer Services,Diversified Commercial Services,http://www.nasdaq.com/symbol/vec
VEDL,Vedanta  Limited,13.05,$9.67B,2013,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/vedl
VEEV,Veeva Systems Inc.,43.89,$5.98B,2013,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/veev
VTRB,"Ventas Realty, Limited Partnership // Ventas Capital Corporati",24.63,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/vtrb
VTR,"Ventas, Inc.",58.38,$20.67B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/vtr
VER,VEREIT Inc.,8.06,$7.85B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/ver
VER^F,VEREIT Inc.,25.1,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ver^f
PAY,"Verifone Systems, Inc.",16.26,$1.8B,2005,Miscellaneous,Office Equipment/Supplies/Services,http://www.nasdaq.com/symbol/pay
VRTV,Veritiv Corporation,47.5,$760.05M,2014,Consumer Services,Paper,http://www.nasdaq.com/symbol/vrtv
VZ,Verizon Communications Inc.,49.87,$203.3B,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/vz
VZA,Verizon Communications Inc.,25.85,n/a,2014,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/vza
VET,Vermilion Energy Inc.,41.61,$4.9B,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/vet
VRS,Verso Corporation,5.46,$187.77M,2016,Basic Industries,Paper,http://www.nasdaq.com/symbol/vrs
VSM,"Versum Materials, Inc.",24.62,$2.67B,2016,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/vsm
VVI,Viad Corp,43.1,$875.27M,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/vvi
VCO,Vina Concha Y Toro,32.22,$1.2B,1994,Consumer Non-Durables,Beverages (Production/Distribution),http://www.nasdaq.com/symbol/vco
VNCE,Vince Holding Corp.,4.25,$210M,2013,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/vnce
VIPS,Vipshop Holdings Limited,11.47,$6.77B,2012,Consumer Services,Catalog/Specialty Distribution,http://www.nasdaq.com/symbol/vips
ZTR,Virtus Global Dividend & Income Fund Inc.,11.15,$301.38M,1988,n/a,n/a,http://www.nasdaq.com/symbol/ztr
VGI,Virtus Global Multi-Sector Income Fund,14.91,$167.82M,2012,n/a,n/a,http://www.nasdaq.com/symbol/vgi
DCA,Virtus Total Return Fund,4.35,$119.48M,2005,n/a,n/a,http://www.nasdaq.com/symbol/dca
V,Visa Inc.,75.43,$154.98B,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/v
VSH,"Vishay Intertechnology, Inc.",14.8,$2.16B,n/a,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/vsh
VPG,"Vishay Precision Group, Inc.",18.2,$240.1M,n/a,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/vpg
VSTO,Vista Outdoor Inc.,39.82,$2.34B,2015,Capital Goods,Ordnance And Accessories,http://www.nasdaq.com/symbol/vsto
VC,Visteon Corporation,79.55,$2.71B,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/vc
VSI,"Vitamin Shoppe, Inc",24.3,$578.74M,2009,Consumer Non-Durables,Food Chains,http://www.nasdaq.com/symbol/vsi
VSLR,"Vivint Solar, Inc.",2.9,$319.35M,2014,Capital Goods,Building Products,http://www.nasdaq.com/symbol/vslr
VMW,"Vmware, Inc.",78.04,$32.12B,2007,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/vmw
VOC,VOC Energy Trust,2.947,$50.1M,2011,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/voc
VCRA,"Vocera Communications, Inc.",17.89,$489.35M,2012,Consumer Durables,Telecommunications Equipment,http://www.nasdaq.com/symbol/vcra
VG,Vonage Holdings Corp.,6.66,$1.45B,2006,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/vg
VNO,Vornado Realty Trust,97.53,$18.43B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/vno
VNO^G,Vornado Realty Trust,25.41,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vno^g
VNO^I,Vornado Realty Trust,25.32,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vno^i
VNO^K,Vornado Realty Trust,23.85,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vno^k
VNO^L,Vornado Realty Trust,23.17,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vno^l
VJET,voxeljet AG,3.39,$63.05M,2013,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/vjet
IAE,Voya Asia Pacific High Dividend Equity Income Fund,9.05,$112.63M,2007,n/a,n/a,http://www.nasdaq.com/symbol/iae
IHD,Voya Emerging Markets High Income Dividend Equity Fund,7.49,$146.35M,2011,n/a,n/a,http://www.nasdaq.com/symbol/ihd
VOYA,"Voya Financial, Inc.",40.02,$7.79B,2013,Finance,Life Insurance,http://www.nasdaq.com/symbol/voya
IGA,Voya Global Advantage and Premium Opportunity Fund,9.76,$179.13M,2005,n/a,n/a,http://www.nasdaq.com/symbol/iga
IGD,Voya Global Equity Dividend and Premium Opportunity Fund,6.76,$659.43M,2005,n/a,n/a,http://www.nasdaq.com/symbol/igd
IDE,"Voya Infrastructure, Industrials and Materials Fund",13.49,$261.33M,2010,n/a,n/a,http://www.nasdaq.com/symbol/ide
IID,Voya International High Dividend Equity Income Fund,6.77,$56.9M,2007,n/a,n/a,http://www.nasdaq.com/symbol/iid
IRR,Voya Natural Resources Equity Income Fund,6.78,$154.35M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/irr
PPR,Voya Prime Rate Trust,5.41,$799.53M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ppr
VTTI,VTTI Energy Partners LP,17.5,$704.38M,2014,Energy,Oil Refining/Marketing,http://www.nasdaq.com/symbol/vtti
VMC,Vulcan Materials Company,125.5,$16.6B,n/a,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),http://www.nasdaq.com/symbol/vmc
WTI,"W&T Offshore, Inc.",2.1,$287.87M,2005,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/wti
WPC,W.P. Carey Inc.,56.19,$5.97B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/wpc
WRB,W.R. Berkley Corporation,62.34,$7.57B,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/wrb
WRB^B,W.R. Berkley Corporation,23.08,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/wrb^b
WRB^C,W.R. Berkley Corporation,23.11,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/wrb^c
WRB^D,W.R. Berkley Corporation,23.1,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/wrb^d
GRA,W.R. Grace & Co.,64.24,$4.5B,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/gra
GWW,"W.W. Grainger, Inc.",237.98,$14.18B,n/a,Consumer Services,Office Equipment/Supplies/Services,http://www.nasdaq.com/symbol/gww
WNC,Wabash National Corporation,13.74,$852.37M,1991,Capital Goods,Construction/Ag Equipment/Trucks,http://www.nasdaq.com/symbol/wnc
WBC,Wabco Holdings Inc.,101.02,$5.56B,n/a,Capital Goods,Auto Manufacturing,http://www.nasdaq.com/symbol/wbc
WDR,"Waddell & Reed Financial, Inc.",19.52,$1.62B,1998,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/wdr
WAGE,"WageWorks, Inc.",73.5,$2.69B,2012,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/wage
WD,"Walker & Dunlop, Inc.",29.05,$894.86M,2010,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/wd
WMT,"Wal-Mart Stores, Inc.",70.67,$218.6B,n/a,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/wmt
DIS,Walt Disney Company (The),98.94,$157.46B,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/dis
WAC,Walter Investment Management Corp.,5.8,$210.67M,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/wac
WPG,Washington Prime Group Inc.,9.8,$1.82B,2014,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/wpg
WPG^H,Washington Prime Group Inc.,25.76,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/wpg^h
WPG^I,Washington Prime Group Inc.,24.7329,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/wpg^i
WRE,Washington Real Estate Investment Trust,30.71,$2.29B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/wre
WCN,"Waste Connections, Inc.",75.96,$13.33B,n/a,Public Utilities,Environmental Services,http://www.nasdaq.com/symbol/wcn
WM,"Waste Management, Inc.",69.29,$30.63B,n/a,Public Utilities,Environmental Services,http://www.nasdaq.com/symbol/wm
WAT,Waters Corporation,133.71,$10.77B,1995,Capital Goods,Biotechnology: Laboratory Analytical Instruments,http://www.nasdaq.com/symbol/wat
WSO,"Watsco, Inc.",150.34,$5.34B,n/a,Consumer Durables,Industrial Machinery/Components,http://www.nasdaq.com/symbol/wso
WSO.B,"Watsco, Inc.",n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/wso.b
WTS,"Watts Water Technologies, Inc.",68.8,$2.35B,1986,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/wts
W,Wayfair Inc.,36.41,$3.11B,2014,Consumer Services,Catalog/Specialty Distribution,http://www.nasdaq.com/symbol/w
WCIC,"WCI Communities, Inc.",23.25,$612.33M,2013,Capital Goods,Homebuilding,http://www.nasdaq.com/symbol/wcic
WFT,Weatherford International plc,5.1,$5.01B,n/a,Energy,Metal Fabrications,http://www.nasdaq.com/symbol/wft
WBS,Webster Financial Corporation,51.27,$4.7B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/wbs
WBS^E,Webster Financial Corporation,25.206,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/wbs^e
WEC,"WEC Energy Group, Inc.",55.38,$17.48B,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/wec
WTW,Weight Watchers International Inc,10.27,$656M,2001,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/wtw
WRI,Weingarten Realty Investors,35.4,$4.53B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/wri
WMK,"Weis Markets, Inc.",55.76,$1.5B,n/a,Consumer Services,Food Chains,http://www.nasdaq.com/symbol/wmk
WCG,"WellCare Health Plans, Inc.",138.51,$6.14B,2004,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/wcg
WFC,Wells Fargo & Company,54.34,$272.91B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/wfc
WFC.WS,Wells Fargo & Company,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/wfc.ws
WFC^J,Wells Fargo & Company,26.31,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/wfc^j
WFC^L,Wells Fargo & Company,1189,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/wfc^l
WFC^N,Wells Fargo & Company,23.24,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/wfc^n
WFC^O,Wells Fargo & Company,23.38,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/wfc^o
WFC^P,Wells Fargo & Company,23.21,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/wfc^p
WFC^Q,Wells Fargo & Company,24.72,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/wfc^q
WFC^R,Wells Fargo & Company,26.81,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/wfc^r
WFC^T,Wells Fargo & Company,24.91,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/wfc^t
WFC^V,Wells Fargo & Company,24.66,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/wfc^v
WFC^W,Wells Fargo & Company,23.808,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/wfc^w
WFC^X,Wells Fargo & Company,22.9,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/wfc^x
WFE^A,Wells Fargo & Company,26.01,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/wfe^a
EOD,Wells Fargo Global Dividend Opportunity Fund,5.3,$255.61M,2007,n/a,n/a,http://www.nasdaq.com/symbol/eod
HCN,Welltower Inc.,61.41,$22.26B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/hcn
HCN^I,Welltower Inc.,57.5189,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/hcn^i
HCN^J,Welltower Inc.,25.28,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/hcn^j
WAIR,"Wesco Aircraft Holdings, Inc.",15,$1.49B,2011,Capital Goods,Wholesale Distributors,http://www.nasdaq.com/symbol/wair
WCC,"WESCO International, Inc.",71,$3.45B,1999,Consumer Non-Durables,Telecommunications Equipment,http://www.nasdaq.com/symbol/wcc
WST,"West Pharmaceutical Services, Inc.",79.72,$5.83B,n/a,Basic Industries,Specialty Chemicals,http://www.nasdaq.com/symbol/wst
WR,"Westar Energy, Inc.",56.75,$8.05B,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/wr
WAL,Western Alliance Bancorporation,47.77,$5.02B,2005,Finance,Major Banks,http://www.nasdaq.com/symbol/wal
WALA,Western Alliance Bancorporation,23.22,n/a,2016,Finance,Major Banks,http://www.nasdaq.com/symbol/wala
WEA,Western Asset Bond Fund,12.62,$150.17M,2002,n/a,n/a,http://www.nasdaq.com/symbol/wea
TLI,Western Asset Corporate Loan Fund Inc,10.9,$108.3M,1998,n/a,n/a,http://www.nasdaq.com/symbol/tli
ESD,Western Asset Emerging Markets Debt Fund Inc,14.4,$443.44M,2003,n/a,n/a,http://www.nasdaq.com/symbol/esd
EMD,"Western Asset Emerging Markets Income Fund, Inc",10.567,$302.53M,1992,n/a,n/a,http://www.nasdaq.com/symbol/emd
GDO,Western Asset Global Corporate Defined Opportunity Fund Inc.,16.64,$248.61M,2009,n/a,n/a,http://www.nasdaq.com/symbol/gdo
EHI,Western Asset Global High Income Fund Inc,9.41,$425.73M,2003,n/a,n/a,http://www.nasdaq.com/symbol/ehi
HIX,Western Asset High Income Fund II Inc.,6.84,$589.63M,1998,n/a,n/a,http://www.nasdaq.com/symbol/hix
HIO,"Western Asset High Income Opportunity Fund, Inc.",4.92,$635.82M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/hio
HYI,Western Asset High Yield Defined Opportunity Fund Inc.,14.83,$337.88M,2010,n/a,n/a,http://www.nasdaq.com/symbol/hyi
IGI,Western Asset Investment Grade Defined Opportunity Trust Inc.,20,$215.89M,2009,n/a,n/a,http://www.nasdaq.com/symbol/igi
MMU,"Western Asset Managed Municipals Fund, Inc.",13.18,$566.36M,1992,n/a,n/a,http://www.nasdaq.com/symbol/mmu
WMC,Western Asset Mortgage Capital Corporation,10.59,$443.93M,2012,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/wmc
DMO,Western Asset Mortgage Defined Opportunity Fund Inc,22.9146,$239.08M,2010,n/a,n/a,http://www.nasdaq.com/symbol/dmo
MTT,Western Asset Municipal Defined Opportunity Trust Inc,22.05,$267.29M,2009,n/a,n/a,http://www.nasdaq.com/symbol/mtt
MHF,"Western Asset Municipal High Income Fund, Inc.",7.14,$154.4M,1988,n/a,n/a,http://www.nasdaq.com/symbol/mhf
MNP,"Western Asset Municipal Partners Fund, Inc.",14.63,$142.19M,1993,n/a,n/a,http://www.nasdaq.com/symbol/mnp
GFY,Western Asset Variable Rate Strategic Fund Inc.,15.61,$72.87M,2004,n/a,n/a,http://www.nasdaq.com/symbol/gfy
SBW,Western Asset Worldwide Income Fund Inc.,10.5,$136.69M,1993,n/a,n/a,http://www.nasdaq.com/symbol/sbw
WIW,Western Asset/Claymore U.S Treasury Inflation Prot Secs Fd 2,10.84,$663.24M,2004,n/a,n/a,http://www.nasdaq.com/symbol/wiw
WIA,Western Asset/Claymore U.S. Treasury Inflation Prot Secs Fd,11.15,$325.05M,2003,n/a,n/a,http://www.nasdaq.com/symbol/wia
WGP,"Western Gas Equity Partners, LP",42.61,$9.33B,2012,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/wgp
WES,"Western Gas Partners, LP",55.68,$7.95B,2008,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/wes
WNRL,"Western Refining Logistics, LP",20.7,$1.26B,2013,Energy,Natural Gas Distribution,http://www.nasdaq.com/symbol/wnrl
WNR,"Western Refining, Inc.",36.16,$3.92B,2006,Energy,Integrated oil Companies,http://www.nasdaq.com/symbol/wnr
WU,Western Union Company (The),20.74,$10.06B,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/wu
WAB,Westinghouse Air Brake Technologies Corporation,86.04,$7.66B,n/a,Capital Goods,Railroads,http://www.nasdaq.com/symbol/wab
WLK,Westlake Chemical Corporation,58.71,$7.57B,2004,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/wlk
WLKP,Westlake Chemical Partners LP,20.8,$562.84M,2014,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/wlkp
WMLP,"Westmoreland Resource Partners, LP",5.9912,$7.32M,2015,Energy,Coal Mining,http://www.nasdaq.com/symbol/wmlp
WBK,Westpac Banking Corporation,23.46,$78.36B,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/wbk
WRK,Westrock Company,50.92,$12.79B,2015,Consumer Durables,Containers/Packaging,http://www.nasdaq.com/symbol/wrk
WHG,Westwood Holdings Group Inc,60.23,$530.01M,n/a,Finance,Investment Managers,http://www.nasdaq.com/symbol/whg
WEX,WEX Inc.,110.81,$4.74B,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/wex
WY,Weyerhaeuser Company,30.61,$22.9B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/wy
WGL,WGL Holdings Inc,73.15,$3.74B,n/a,Public Utilities,Oil/Gas Transmission,http://www.nasdaq.com/symbol/wgl
WHR,Whirlpool Corporation,162.61,$12.21B,n/a,Consumer Durables,Consumer Electronics/Appliances,http://www.nasdaq.com/symbol/whr
WTM,"White Mountains Insurance Group, Ltd.",851.9,$3.89B,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/wtm
WSR,Whitestone REIT,13.12,$383.8M,2010,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/wsr
WWAV,Whitewave Foods Company (The),55.18,$9.78B,2012,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/wwav
WLL,Whiting Petroleum Corporation,12.08,$3.43B,2003,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/wll
WG,"Willbros Group, Inc.",2.64,$165.34M,1996,Energy,Oilfield Services/Equipment,http://www.nasdaq.com/symbol/wg
WMB,"Williams Companies, Inc. (The)",30.02,$22.54B,n/a,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/wmb
WPZ,Williams Partners LP,35.59,$21.79B,n/a,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/wpz
WSM,"Williams-Sonoma, Inc.",54.78,$4.82B,n/a,Consumer Services,Home Furnishings,http://www.nasdaq.com/symbol/wsm
WGO,"Winnebago Industries, Inc.",33,$1.04B,n/a,Consumer Non-Durables,Homebuilding,http://www.nasdaq.com/symbol/wgo
WIT,Wipro Limited,9.47,$22.89B,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/wit
WNS,WNS (Holdings) Limited,25.58,$1.3B,2006,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/wns
WWW,"Wolverine World Wide, Inc.",22.63,$2.23B,n/a,Consumer Non-Durables,Shoe Manufacturing,http://www.nasdaq.com/symbol/www
WF,Woori Bank,32.01,$7.18B,2014,Finance,Commercial Banks,http://www.nasdaq.com/symbol/wf
WDAY,"Workday, Inc.",81.6,$16.32B,2012,Technology,EDP Services,http://www.nasdaq.com/symbol/wday
WK,Workiva Inc.,14.3,$589.38M,2014,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/wk
INT,World Fuel Services Corporation,44.38,$3.13B,n/a,Energy,Oil Refining/Marketing,http://www.nasdaq.com/symbol/int
WPT,"World Point Terminals, LP",16.36,$570.33M,2013,Energy,Oil Refining/Marketing,http://www.nasdaq.com/symbol/wpt
WWE,"World Wrestling Entertainment, Inc.",18.45,$1.41B,n/a,Consumer Services,Movies/Entertainment,http://www.nasdaq.com/symbol/wwe
WOR,"Worthington Industries, Inc.",56.73,$3.6B,n/a,Capital Goods,Steel/Iron Ore,http://www.nasdaq.com/symbol/wor
WPX,"WPX Energy, Inc.",15,$5.17B,2011,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/wpx
WPXP,"WPX Energy, Inc.",67.72,n/a,2015,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/wpxp
WYN,Wyndham Worldwide Corp,73.84,$7.96B,n/a,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/wyn
XTLY,Xactly Corporation,13.8,$424.35M,2015,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/xtly
XEL,Xcel Energy Inc.,38.54,$19.58B,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/xel
XHR,"Xenia Hotels & Resorts, Inc.",17.59,$1.88B,2015,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/xhr
XRM,"Xerium Technologies, Inc.",5.81,$93.69M,2005,Basic Industries,Textiles,http://www.nasdaq.com/symbol/xrm
XRX,Xerox Corporation,9.45,$9.58B,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/xrx
